participant,Pointing From,Target Building,Correct Ans,Pointing To,Angular Error
5869,Batty,Snow,48.19947553,13.69666,34.50281553
5869,Batty,Sauer,30.3316951,11.35324,18.9784551
5869,Batty,Harris,37.5286373,31.18403,6.3446073
5869,Batty,Golledge,51.76768154,0.798929,50.96875254
5869,Batty,Tobler,37.30802198,79.17629,41.86826802
5869,Lynch,Harris,7.021704671,24.26129,17.23958533
5869,Lynch,Batty,130.6542463,135.7465,5.0922537
5869,Lynch,Tobler,17.95076442,42.7571,24.80633558
5869,Lynch,Harvey,48.19593801,22.26225,25.93368801
5869,Lynch,Golledge,3.323863738,44.75126,41.42739626
5869,Lynch,Snow,8.968174613,40.75604,31.78786539
5869,Lynch,Sauer,29.20903342,49.75568,20.54664658
5869,Harris,Sauer,110.6574336,141.2819,30.6244664
5869,Harris,Harvey,2.146796904,128.7809,126.6341031
5869,Harris,Tobler,99.95984558,95.71622,4.24362558
5869,Harris,Lynch,114.5627943,18.22045,96.3423443
5869,Harris,Snow,84.7281122,120.7826,36.0544878
5869,Harris,Batty,83.35216568,124.7822,41.43003432
5869,Harris,Golledge,77.71082192,170.7761,93.06527808
5869,Harvey,Snow,66.19140238,23.28569,42.90571238
5869,Harvey,Golledge,64.9530254,77.78308,12.8300546
5869,Harvey,Lynch,32.28246429,94.78236,62.49989571
5869,Harvey,Batty,46.54689912,19.78621,26.76068912
5869,Harvey,Tobler,42.14615863,82.28301,40.13685137
5869,Harvey,Harris,4.196894849,21.78568,17.58878515
5869,Harvey,Sauer,46.29205396,14.78727,31.50478396
5869,Golledge,Tobler,147.0284471,27.63788,119.3905671
5869,Golledge,Harris,176.2022806,47.90464,128.2976406
5869,Golledge,Snow,1.204134401,1.928032,0.723897599
5869,Golledge,Batty,173.5694617,148.0867,25.4827617
5869,Golledge,Harvey,139.9309368,26.91879,113.0121468
5869,Golledge,Lynch,173.9683139,83.39175,90.5765639
5869,Golledge,Sauer,76.21088344,53.90028,22.31060344
5869,Snow,Lynch,79.44851915,4.397212,75.05130715
5869,Snow,Golledge,125.8431145,134.3354,8.4922855
5869,Snow,Harvey,119.6929579,1.363436,118.3295219
5869,Snow,Batty,90.64700942,65.84029,24.80671942
5869,Snow,Tobler,63.69277617,21.16926,42.52351617
5869,Snow,Harris,88.09346154,2.754419,85.33904254
5869,Snow,Sauer,0.279262352,87.8399,87.56063765
5869,Sauer,Harvey,23.09134403,7.633526,15.45781803
5869,Sauer,Tobler,2.713388186,46.38823,43.67484181
5869,Sauer,Golledge,51.85616181,53.88605,2.02988819
5869,Sauer,Batty,6.744508622,75.88809,69.14358138
5869,Sauer,Snow,89.63525726,85.3793,4.25595726
5869,Sauer,Lynch,17.76205492,11.89753,5.86452492
5869,Sauer,Harris,4.240040564,10.12836,5.888319436
5869,Tobler,Batty,171.0086651,18.62292,152.3857451
5869,Tobler,Sauer,20.69981416,54.61921,33.91939584
5869,Tobler,Golledge,67.30353066,85.11679,17.81325934
5869,Tobler,Harvey,147.248191,9.629618,137.618573
5869,Tobler,Lynch,156.2355625,37.61696,118.6186025
5869,Tobler,Harris,173.2852643,76.61514,96.6701243
5869,Tobler,Snow,38.78279809,52.11652,13.33372191
AJ,Batty,Snow,48.19947553,12.85061,35.34886553
AJ,Batty,Tobler,37.30802198,5.729503,31.57851898
AJ,Batty,Golledge,51.76768154,5.378151,46.38953054
AJ,Batty,Harvey,93.19423766,64.67857,28.51566766
AJ,Batty,Sauer,30.3316951,49.67999,19.3482949
AJ,Batty,Lynch,47.32798389,29.18497,18.14301389
AJ,Batty,Harris,37.5286373,29.33189,8.1967473
AJ,Lynch,Snow,8.968174613,99.24774,90.27956539
AJ,Lynch,Batty,130.6542463,137.7466,7.0923537
AJ,Lynch,Sauer,29.20903342,54.75114,25.54210658
AJ,Lynch,Golledge,3.323863738,125.245,121.9211363
AJ,Lynch,Tobler,17.95076442,88.2456,70.29483558
AJ,Lynch,Harris,7.021704671,16.76204,9.740335329
AJ,Lynch,Harvey,48.19593801,38.25671,9.93922801
AJ,Harris,Harvey,2.146796904,10.22333,8.076533096
AJ,Harris,Lynch,114.5627943,119.2818,4.7190057
AJ,Harris,Golledge,77.71082192,119.7159,42.00507808
AJ,Harris,Tobler,99.95984558,107.7162,7.75635442
AJ,Harris,Sauer,110.6574336,95.21705,15.4403836
AJ,Harris,Batty,83.35216568,134.2169,50.86473432
AJ,Harris,Snow,84.7281122,12.72166,72.0064522
AJ,Harvey,Snow,66.19140238,92.28271,26.09130762
AJ,Harvey,Batty,46.54689912,22.78562,23.76127912
AJ,Harvey,Golledge,64.9530254,68.78285,3.8298246
AJ,Harvey,Tobler,42.14615863,84.28363,42.13747137
AJ,Harvey,Lynch,32.28246429,16.72141,15.56105429
AJ,Harvey,Harris,4.196894849,101.2826,97.08570515
AJ,Harvey,Sauer,46.29205396,17.78642,28.50563396
AJ,Golledge,Sauer,76.21088344,64.39613,11.81475344
AJ,Golledge,Tobler,147.0284471,145.8683,1.1601471
AJ,Golledge,Harvey,139.9309368,20.65175,119.2791868
AJ,Golledge,Harris,176.2022806,39.40856,136.7937206
AJ,Golledge,Lynch,173.9683139,8.220318,165.7479959
AJ,Golledge,Batty,173.5694617,1.392408,172.1770537
AJ,Golledge,Snow,1.204134401,24.4227,23.2185656
AJ,Snow,Tobler,63.69277617,67.34233,3.64955383
AJ,Snow,Harris,88.09346154,103.66,15.56653846
AJ,Snow,Harvey,119.6929579,42.66605,77.0269079
AJ,Snow,Golledge,125.8431145,124.3398,1.5033145
AJ,Snow,Sauer,0.279262352,1.807428,1.528165648
AJ,Snow,Batty,90.64700942,119.6567,29.00969058
AJ,Snow,Lynch,79.44851915,50.66397,28.78454915
AJ,Sauer,Golledge,51.85616181,51.88662,0.03045819
AJ,Sauer,Batty,6.744508622,69.38743,62.64292138
AJ,Sauer,Harvey,23.09134403,102.3809,79.28955597
AJ,Sauer,Lynch,17.76205492,91.88696,74.12490508
AJ,Sauer,Tobler,2.713388186,0.5385033,2.174884886
AJ,Sauer,Harris,4.240040564,95.88554,91.64549944
AJ,Sauer,Snow,89.63525726,75.88495,13.75030726
AJ,Tobler,Sauer,20.69981416,24.12113,3.42131584
AJ,Tobler,Harvey,147.248191,55.11637,92.131821
AJ,Tobler,Harris,173.2852643,45.11785,128.1674143
AJ,Tobler,Golledge,67.30353066,82.11543,14.81189934
AJ,Tobler,Lynch,156.2355625,9.629801,146.6057615
AJ,Tobler,Batty,171.0086651,45.61865,125.3900151
AJ,Tobler,Snow,38.78279809,34.61843,4.16436809
AT,Batty,Harris,37.5286373,39.68171,2.1530727
AT,Batty,Golledge,51.76768154,80.67805,28.91036846
AT,Batty,Sauer,30.3316951,9.354544,20.9771511
AT,Batty,Lynch,47.32798389,32.83581,14.49217389
AT,Batty,Harvey,93.19423766,50.67944,42.51479766
AT,Batty,Snow,48.19947553,79.17638,30.97690447
AT,Batty,Tobler,37.30802198,38.18174,0.87371802
AT,Lynch,Harris,7.021704671,1.877114,5.144590671
AT,Lynch,Snow,8.968174613,31.75903,22.79085539
AT,Lynch,Batty,130.6542463,126.7465,3.9077463
AT,Lynch,Sauer,29.20903342,11.26799,17.94104342
AT,Lynch,Tobler,17.95076442,23.26178,5.31101558
AT,Lynch,Harvey,48.19593801,58.74951,10.55357199
AT,Lynch,Golledge,3.323863738,21.76262,18.43875626
AT,Harris,Tobler,99.95984558,56.71756,43.24228558
AT,Harris,Golledge,77.71082192,110.2173,32.50647808
AT,Harris,Sauer,110.6574336,40.21849,70.4389436
AT,Harris,Lynch,114.5627943,128.7814,14.2186057
AT,Harris,Batty,83.35216568,113.7826,30.43043432
AT,Harris,Harvey,2.146796904,90.21706,88.0702631
AT,Harris,Snow,84.7281122,43.21822,41.5098922
AT,Harvey,Golledge,64.9530254,20.7857,44.1673254
AT,Harvey,Snow,66.19140238,10.28958,55.90182238
AT,Harvey,Lynch,32.28246429,98.78275,66.50028571
AT,Harvey,Tobler,42.14615863,20.78602,21.36013863
AT,Harvey,Harris,4.196894849,70.28352,66.08662515
AT,Harvey,Batty,46.54689912,10.72277,35.82412912
AT,Harvey,Sauer,46.29205396,85.78257,39.49051604
AT,Golledge,Harvey,139.9309368,170.022,30.0910632
AT,Golledge,Batty,173.5694617,174.4479,0.8784383
AT,Golledge,Lynch,173.9683139,51.90212,122.0661939
AT,Golledge,Tobler,147.0284471,125.3803,21.6481471
AT,Golledge,Snow,1.204134401,2.932581,1.728446599
AT,Golledge,Harris,176.2022806,77.39126,98.8110206
AT,Golledge,Sauer,76.21088344,30.13688,46.07400344
AT,Snow,Harris,88.09346154,137.1563,49.06283846
AT,Snow,Tobler,63.69277617,50.34027,13.35250617
AT,Snow,Lynch,79.44851915,77.84044,1.60807915
AT,Snow,Batty,90.64700942,87.34013,3.30687942
AT,Snow,Sauer,0.279262352,5.70901,5.429747648
AT,Snow,Harvey,119.6929579,92.83918,26.8537779
AT,Snow,Golledge,125.8431145,130.8355,4.9923855
AT,Sauer,Snow,89.63525726,87.37951,2.25574726
AT,Sauer,Harvey,23.09134403,81.38407,58.29272597
AT,Sauer,Tobler,2.713388186,11.627,8.913611814
AT,Sauer,Batty,6.744508622,17.89325,11.14874138
AT,Sauer,Lynch,17.76205492,14.89262,2.86943492
AT,Sauer,Harris,4.240040564,52.88545,48.64540944
AT,Sauer,Golledge,51.85616181,83.38514,31.52897819
AT,Tobler,Lynch,156.2355625,53.1174,103.1181625
AT,Tobler,Batty,171.0086651,42.11816,128.8905051
AT,Tobler,Sauer,20.69981416,13.12588,7.57393416
AT,Tobler,Harris,173.2852643,56.11461,117.1706543
AT,Tobler,Snow,38.78279809,33.12015,5.66264809
AT,Tobler,Harvey,147.248191,14.12579,133.122401
AT,Tobler,Golledge,67.30353066,84.61638,17.31284934
AU,Batty,Tobler,37.30802198,19.69094,17.61708198
AU,Batty,Golledge,51.76768154,28.68575,23.08193154
AU,Batty,Sauer,30.3316951,7.216212,23.1154831
AU,Batty,Snow,48.19947553,46.68003,1.51944553
AU,Batty,Harris,37.5286373,21.18864,16.3399973
AU,Batty,Lynch,47.32798389,45.82786,1.50012389
AU,Batty,Harvey,93.19423766,23.6866,69.50763766
AU,Lynch,Harris,7.021704671,3.318653,3.703051671
AU,Lynch,Snow,8.968174613,36.25597,27.28779539
AU,Lynch,Harvey,48.19593801,11.7662,36.42973801
AU,Lynch,Batty,130.6542463,130.7494,0.0951537
AU,Lynch,Sauer,29.20903342,48.25099,19.04195658
AU,Lynch,Golledge,3.323863738,23.25694,19.93307626
AU,Lynch,Tobler,17.95076442,7.775364,10.17540042
AU,Harris,Lynch,114.5627943,99.78224,14.7805543
AU,Harris,Batty,83.35216568,74.28391,9.06825568
AU,Harris,Sauer,110.6574336,116.2179,5.5604664
AU,Harris,Snow,84.7281122,32.21884,52.5092722
AU,Harris,Harvey,2.146796904,42.218,40.0712031
AU,Harris,Golledge,77.71082192,79.7178,2.00697808
AU,Harris,Tobler,99.95984558,76.71575,23.24409558
AU,Harvey,Golledge,64.9530254,101.2826,36.3295746
AU,Harvey,Sauer,46.29205396,128.2826,81.99054604
AU,Harvey,Harris,4.196894849,64.28286,60.08596515
AU,Harvey,Tobler,42.14615863,83.78288,41.63672137
AU,Harvey,Batty,46.54689912,31.21938,15.32751912
AU,Harvey,Lynch,32.28246429,23.72023,8.56223429
AU,Harvey,Snow,66.19140238,116.7813,50.58989762
AU,Golledge,Batty,173.5694617,28.13935,145.4301117
AU,Golledge,Harris,176.2022806,31.13627,145.0660106
AU,Golledge,Harvey,139.9309368,167.0423,27.1113632
AU,Golledge,Snow,1.204134401,1.392408,0.188273599
AU,Golledge,Tobler,147.0284471,147.3634,0.3349529
AU,Golledge,Lynch,173.9683139,53.89991,120.0684039
AU,Golledge,Sauer,76.21088344,66.39403,9.81685344
AU,Snow,Harvey,119.6929579,79.84161,39.8513479
AU,Snow,Harris,88.09346154,36.16442,51.92904154
AU,Snow,Tobler,63.69277617,66.34248,2.64970383
AU,Snow,Golledge,125.8431145,123.8369,2.0062145
AU,Snow,Batty,90.64700942,80.66141,9.98559942
AU,Snow,Lynch,79.44851915,2.275377,77.17314215
AU,Snow,Sauer,0.279262352,44.16491,43.88564765
AU,Sauer,Lynch,17.76205492,142.3827,124.6206451
AU,Sauer,Golledge,51.85616181,50.88553,0.97063181
AU,Sauer,Snow,89.63525726,91.38515,1.74989274
AU,Sauer,Harris,4.240040564,136.3837,132.1436594
AU,Sauer,Batty,6.744508622,156.8786,150.1340914
AU,Sauer,Harvey,23.09134403,1.956648,21.13469603
AU,Sauer,Tobler,2.713388186,9.399106,6.685717814
AU,Tobler,Sauer,20.69981416,14.39334,6.30647416
AU,Tobler,Lynch,156.2355625,4.41557,151.8199925
AU,Tobler,Harvey,147.248191,144.1121,3.136091
AU,Tobler,Snow,38.78279809,0.8089085,37.97388959
AU,Tobler,Harris,173.2852643,7.134214,166.1510503
AU,Tobler,Batty,171.0086651,72.61783,98.3908351
AU,Tobler,Golledge,67.30353066,41.38814,25.91539066
AZ,Batty,Lynch,47.32798389,36.83139,10.49659389
AZ,Batty,Golledge,51.76768154,33.18392,18.58376154
AZ,Batty,Harris,37.5286373,25.68765,11.8409873
AZ,Batty,Harvey,93.19423766,61.67867,31.51556766
AZ,Batty,Snow,48.19947553,24.18719,24.01228553
AZ,Batty,Sauer,30.3316951,15.196,15.1356951
AZ,Batty,Tobler,37.30802198,18.69049,18.61753198
AZ,Lynch,Snow,8.968174613,31.25481,22.28663539
AZ,Lynch,Harvey,48.19593801,41.7565,6.43943801
AZ,Lynch,Tobler,17.95076442,46.25167,28.30090558
AZ,Lynch,Golledge,3.323863738,7.278475,3.954611262
AZ,Lynch,Batty,130.6542463,134.7462,4.0919537
AZ,Lynch,Harris,7.021704671,0.7138155,6.307889171
AZ,Lynch,Sauer,29.20903342,34.25449,5.04545658
AZ,Harris,Tobler,99.95984558,110.2172,10.25735442
AZ,Harris,Lynch,114.5627943,91.78333,22.7794643
AZ,Harris,Snow,84.7281122,66.21715,18.5109622
AZ,Harris,Harvey,2.146796904,13.28823,11.1414331
AZ,Harris,Batty,83.35216568,75.28415,8.06801568
AZ,Harris,Golledge,77.71082192,77.21655,0.49427192
AZ,Harris,Sauer,110.6574336,99.71815,10.9392836
AZ,Harvey,Tobler,42.14615863,101.7827,59.63654137
AZ,Harvey,Snow,66.19140238,107.7828,41.59139762
AZ,Harvey,Harris,4.196894849,11.72291,7.526015151
AZ,Harvey,Golledge,64.9530254,108.7818,43.8287746
AZ,Harvey,Sauer,46.29205396,87.28345,40.99139604
AZ,Harvey,Batty,46.54689912,40.7182,5.82869912
AZ,Harvey,Lynch,32.28246429,36.71837,4.43590571
AZ,Golledge,Batty,173.5694617,175.1994,1.6299383
AZ,Golledge,Tobler,147.0284471,127.376,19.6524471
AZ,Golledge,Harris,176.2022806,161.8417,14.3605806
AZ,Golledge,Harvey,139.9309368,153.5798,13.6488632
AZ,Golledge,Sauer,76.21088344,80.89413,4.68324656
AZ,Golledge,Lynch,173.9683139,1.738213,172.2301009
AZ,Golledge,Snow,1.204134401,166.048,164.8438656
AZ,Snow,Lynch,79.44851915,80.34162,0.89310085
AZ,Snow,Batty,90.64700942,83.84026,6.80674942
AZ,Snow,Sauer,0.279262352,5.885697,5.606434648
AZ,Snow,Tobler,63.69277617,57.84529,5.84748617
AZ,Snow,Harris,88.09346154,86.84006,1.25340154
AZ,Snow,Harvey,119.6929579,127.3355,7.6425421
AZ,Snow,Golledge,125.8431145,100.3386,25.5045145
AZ,Sauer,Tobler,2.713388186,8.632287,5.918898814
AZ,Sauer,Harvey,23.09134403,25.88892,2.79757597
AZ,Sauer,Harris,4.240040564,17.8944,13.65435944
AZ,Sauer,Snow,89.63525726,93.38515,3.74989274
AZ,Sauer,Golledge,51.85616181,46.38419,5.47197181
AZ,Sauer,Batty,6.744508622,18.89142,12.14691138
AZ,Sauer,Lynch,17.76205492,22.88911,5.12705508
AZ,Tobler,Lynch,156.2355625,166.1049,9.8693375
AZ,Tobler,Harris,173.2852643,174.5908,1.3055357
AZ,Tobler,Sauer,20.69981416,3.919416,16.78039816
AZ,Tobler,Batty,171.0086651,145.6108,25.3978651
AZ,Tobler,Golledge,67.30353066,84.6144,17.31086934
AZ,Tobler,Harvey,147.248191,38.11752,109.130671
AZ,Tobler,Snow,38.78279809,140.1122,101.3294019
BB,Batty,Lynch,47.32798389,1.848856,45.47912789
BB,Batty,Golledge,51.76768154,68.17815,16.41046846
BB,Batty,Snow,48.19947553,6.868327,41.33114853
BB,Batty,Harvey,93.19423766,93.67419,0.47995234
BB,Batty,Tobler,37.30802198,16.69357,20.61445198
BB,Batty,Harris,37.5286373,2.926099,34.6025383
BB,Batty,Sauer,30.3316951,62.67822,32.3465249
BB,Lynch,Golledge,3.323863738,17.26679,13.94292626
BB,Lynch,Batty,130.6542463,124.2484,6.4058463
BB,Lynch,Snow,8.968174613,19.26171,10.29353539
BB,Lynch,Harris,7.021704671,3.316115,3.705589671
BB,Lynch,Tobler,17.95076442,52.25555,34.30478558
BB,Lynch,Harvey,48.19593801,78.75287,30.55693199
BB,Lynch,Sauer,29.20903342,21.26318,7.94585342
BB,Harris,Golledge,77.71082192,113.7827,36.07187808
BB,Harris,Harvey,2.146796904,151.2808,149.1340031
BB,Harris,Snow,84.7281122,127.7822,43.0540878
BB,Harris,Batty,83.35216568,92.71619,9.36402432
BB,Harris,Sauer,110.6574336,41.71849,68.9389436
BB,Harris,Lynch,114.5627943,16.2206,98.3421943
BB,Harris,Tobler,99.95984558,115.2831,15.32325442
BB,Harvey,Tobler,42.14615863,81.28305,39.13689137
BB,Harvey,Sauer,46.29205396,30.7855,15.50655396
BB,Harvey,Lynch,32.28246429,14.28769,17.99477429
BB,Harvey,Snow,66.19140238,92.28271,26.09130762
BB,Harvey,Golledge,64.9530254,113.7827,48.8296746
BB,Harvey,Batty,46.54689912,113.2823,66.73540088
BB,Harvey,Harris,4.196894849,7.791755,3.594860151
BB,Golledge,Harris,176.2022806,10.69426,165.5080206
BB,Golledge,Harvey,139.9309368,104.3858,35.5451368
BB,Golledge,Tobler,147.0284471,178.6586,31.6301529
BB,Golledge,Sauer,76.21088344,77.89335,1.68246656
BB,Golledge,Lynch,173.9683139,148.3627,25.6056139
BB,Golledge,Batty,173.5694617,162.3401,11.2293617
BB,Golledge,Snow,1.204134401,4.322142,3.118007599
BB,Snow,Batty,90.64700942,111.6566,21.00959058
BB,Snow,Golledge,125.8431145,158.1467,32.3035855
BB,Snow,Harvey,119.6929579,48.34517,71.3477879
BB,Snow,Tobler,63.69277617,46.8447,16.84807617
BB,Snow,Harris,88.09346154,114.6581,26.56463846
BB,Snow,Lynch,79.44851915,86.84012,7.39160085
BB,Snow,Sauer,0.279262352,2.933782,2.654519648
BB,Sauer,Snow,89.63525726,85.38715,4.24810726
BB,Sauer,Tobler,2.713388186,84.38586,81.67247181
BB,Sauer,Batty,6.744508622,33.3872,26.64269138
BB,Sauer,Harris,4.240040564,80.88362,76.64357944
BB,Sauer,Harvey,23.09134403,67.88734,44.79599597
BB,Sauer,Lynch,17.76205492,2.668145,15.09390992
BB,Sauer,Golledge,51.85616181,44.38688,7.46928181
BB,Tobler,Batty,171.0086651,124.1143,46.8943651
BB,Tobler,Lynch,156.2355625,124.1143,32.1212625
BB,Tobler,Golledge,67.30353066,80.61592,13.31238934
BB,Tobler,Harvey,147.248191,28.61936,118.628831
BB,Tobler,Sauer,20.69981416,18.62299,2.07682416
BB,Tobler,Harris,173.2852643,11.62605,161.6592143
BB,Tobler,Snow,38.78279809,26.62179,12.16100809
BF,Batty,Harvey,93.19423766,78.17643,15.01780766
BF,Batty,Snow,48.19947553,1.535951,46.66352453
BF,Batty,Golledge,51.76768154,27.18692,24.58076154
BF,Batty,Tobler,37.30802198,50.68031,13.37228802
BF,Batty,Harris,37.5286373,75.17762,37.6489827
BF,Batty,Lynch,47.32798389,36.33163,10.99635389
BF,Batty,Sauer,30.3316951,13.69523,16.6364651
BF,Lynch,Tobler,17.95076442,55.74978,37.79901558
BF,Lynch,Harvey,48.19593801,4.299425,43.89651301
BF,Lynch,Sauer,29.20903342,43.75253,14.54349658
BF,Lynch,Snow,8.968174613,23.75669,14.78851539
BF,Lynch,Harris,7.021704671,21.2623,14.24059533
BF,Lynch,Batty,130.6542463,132.2482,1.5939537
BF,Lynch,Golledge,3.323863738,20.25829,16.93442626
BF,Harris,Harvey,2.146796904,31.71862,29.5718231
BF,Harris,Batty,83.35216568,84.2835,0.93133432
BF,Harris,Golledge,77.71082192,152.2151,74.50427808
BF,Harris,Tobler,99.95984558,172.7733,72.81345442
BF,Harris,Lynch,114.5627943,107.2829,7.2798943
BF,Harris,Snow,84.7281122,171.7095,86.9813878
BF,Harris,Sauer,110.6574336,156.2141,45.5566664
BF,Harvey,Lynch,32.28246429,10.28941,21.99305429
BF,Harvey,Snow,66.19140238,90.28232,24.09091762
BF,Harvey,Golledge,64.9530254,93.78286,28.8298346
BF,Harvey,Sauer,46.29205396,80.78261,34.49055604
BF,Harvey,Batty,46.54689912,11.22342,35.32347912
BF,Harvey,Harris,4.196894849,92.28269,88.08579515
BF,Harvey,Tobler,42.14615863,11.28865,30.85750863
BF,Golledge,Batty,173.5694617,68.89674,104.6727217
BF,Golledge,Snow,1.204134401,3.64309,2.438955599
BF,Golledge,Harris,176.2022806,110.882,65.3202806
BF,Golledge,Harvey,139.9309368,170.2967,30.3657632
BF,Golledge,Tobler,147.0284471,131.8775,15.1509471
BF,Golledge,Lynch,173.9683139,81.39431,92.5740039
BF,Golledge,Sauer,76.21088344,83.38718,7.17629656
BF,Snow,Tobler,63.69277617,57.84138,5.85139617
BF,Snow,Sauer,0.279262352,3.417416,3.138153648
BF,Snow,Batty,90.64700942,0.7364823,89.91052712
BF,Snow,Harris,88.09346154,37.3476,50.74586154
BF,Snow,Harvey,119.6929579,75.33942,44.3535379
BF,Snow,Lynch,79.44851915,4.221136,75.22738315
BF,Snow,Golledge,125.8431145,138.3378,12.4946855
BF,Sauer,Harvey,23.09134403,46.61831,23.52696597
BF,Sauer,Batty,6.744508622,147.6093,140.8647914
BF,Sauer,Tobler,2.713388186,9.131552,6.418163814
BF,Sauer,Harris,4.240040564,98.11921,93.87916944
BF,Sauer,Golledge,51.85616181,50.8826,0.97356181
BF,Sauer,Lynch,17.76205492,87.3893,69.62724508
BF,Sauer,Snow,89.63525726,129.6103,39.97504274
BF,Tobler,Lynch,156.2355625,44.88629,111.3492725
BF,Tobler,Harris,173.2852643,84.88596,88.3993043
BF,Tobler,Sauer,20.69981416,3.652751,17.04706316
BF,Tobler,Golledge,67.30353066,90.11426,22.81072934
BF,Tobler,Harvey,147.248191,156.3783,9.130109
BF,Tobler,Batty,171.0086651,10.39788,160.6107851
BF,Tobler,Snow,38.78279809,42.61643,3.83363191
BX,Batty,Tobler,37.30802198,24.18638,13.12164198
BX,Batty,Harvey,93.19423766,85.67512,7.51911766
BX,Batty,Sauer,30.3316951,35.68244,5.3507449
BX,Batty,Lynch,47.32798389,37.83181,9.49617389
BX,Batty,Snow,48.19947553,40.1825,8.01697553
BX,Batty,Harris,37.5286373,57.17854,19.6499027
BX,Batty,Golledge,51.76768154,30.18471,21.58297154
BX,Lynch,Sauer,29.20903342,12.27064,16.93839342
BX,Lynch,Tobler,17.95076442,15.76112,2.18964442
BX,Lynch,Harris,7.021704671,3.806989,3.214715671
BX,Lynch,Snow,8.968174613,15.7664,6.798225387
BX,Lynch,Batty,130.6542463,128.2494,2.4048463
BX,Lynch,Harvey,48.19593801,20.2623,27.93363801
BX,Lynch,Golledge,3.323863738,48.25462,44.93075626
BX,Harris,Snow,84.7281122,62.71817,22.0099422
BX,Harris,Golledge,77.71082192,37.71852,39.99230192
BX,Harris,Batty,83.35216568,88.78318,5.43101432
BX,Harris,Harvey,2.146796904,5.794541,3.647744096
BX,Harris,Tobler,99.95984558,115.2163,15.25645442
BX,Harris,Lynch,114.5627943,109.7819,4.7808943
BX,Harris,Sauer,110.6574336,64.21849,46.4389436
BX,Harvey,Sauer,46.29205396,105.7828,59.49074604
BX,Harvey,Golledge,64.9530254,137.2817,72.3286746
BX,Harvey,Batty,46.54689912,38.2184,8.32849912
BX,Harvey,Snow,66.19140238,103.7825,37.59109762
BX,Harvey,Tobler,42.14615863,91.28284,49.13668137
BX,Harvey,Lynch,32.28246429,5.229746,27.05271829
BX,Harvey,Harris,4.196894849,18.22072,14.02382515
BX,Golledge,Tobler,147.0284471,142.3687,4.6597471
BX,Golledge,Snow,1.204134401,2.314015,1.109880599
BX,Golledge,Batty,173.5694617,175.2003,1.6308383
BX,Golledge,Lynch,173.9683139,151.359,22.6093139
BX,Golledge,Harvey,139.9309368,118.6022,21.3287368
BX,Golledge,Harris,176.2022806,173.7462,2.4560806
BX,Golledge,Sauer,76.21088344,75.39433,0.81655344
BX,Snow,Sauer,0.279262352,6.381347,6.102084648
BX,Snow,Golledge,125.8431145,128.8347,2.9915855
BX,Snow,Batty,90.64700942,107.3389,16.69189058
BX,Snow,Tobler,63.69277617,15.67577,48.01700617
BX,Snow,Lynch,79.44851915,125.3383,45.88978085
BX,Snow,Harris,88.09346154,89.33969,1.24622846
BX,Snow,Harvey,119.6929579,149.8294,30.1364421
BX,Sauer,Lynch,17.76205492,143.3817,125.6196451
BX,Sauer,Snow,89.63525726,91.3785,1.74324274
BX,Sauer,Harris,4.240040564,27.88944,23.64939944
BX,Sauer,Batty,6.744508622,70.38834,63.64383138
BX,Sauer,Harvey,23.09134403,84.88541,61.79406597
BX,Sauer,Golledge,51.85616181,0.8086666,51.04749521
BX,Sauer,Tobler,2.713388186,43.88477,41.17138181
BX,Tobler,Batty,171.0086651,102.1158,68.8928651
BX,Tobler,Harris,173.2852643,138.1117,35.1735643
BX,Tobler,Lynch,156.2355625,104.6164,51.6191625
BX,Tobler,Golledge,67.30353066,77.61603,10.31249934
BX,Tobler,Snow,38.78279809,35.11911,3.66368809
BX,Tobler,Harvey,147.248191,3.918766,143.329425
BX,Tobler,Sauer,20.69981416,89.61516,68.91534584
CA,Batty,Snow,48.19947553,54.67953,6.48005447
CA,Batty,Harris,37.5286373,32.18459,5.3440473
CA,Batty,Lynch,47.32798389,23.83603,23.49195389
CA,Batty,Tobler,37.30802198,65.17843,27.87040802
CA,Batty,Sauer,30.3316951,50.18061,19.8489149
CA,Batty,Harvey,93.19423766,31.18398,62.01025766
CA,Batty,Golledge,51.76768154,33.18394,18.58374154
CA,Lynch,Batty,130.6542463,132.7496,2.0953537
CA,Lynch,Snow,8.968174613,12.76611,3.797935387
CA,Lynch,Tobler,17.95076442,30.75438,12.80361558
CA,Lynch,Harris,7.021704671,7.781975,0.760270329
CA,Lynch,Sauer,29.20903342,21.25769,7.95134342
CA,Lynch,Harvey,48.19593801,9.774067,38.42187101
CA,Lynch,Golledge,3.323863738,26.75691,23.43304626
CA,Harris,Batty,83.35216568,91.21642,7.86425432
CA,Harris,Tobler,99.95984558,108.7819,8.82205442
CA,Harris,Lynch,114.5627943,108.7836,5.7791943
CA,Harris,Sauer,110.6574336,85.2165,25.4409336
CA,Harris,Harvey,2.146796904,18.72007,16.5732731
CA,Harris,Golledge,77.71082192,100.2155,22.50467808
CA,Harris,Snow,84.7281122,106.7178,21.9896878
CA,Harvey,Lynch,32.28246429,23.22016,9.06230429
CA,Harvey,Sauer,46.29205396,88.28369,41.99163604
CA,Harvey,Snow,66.19140238,100.7829,34.59149762
CA,Harvey,Harris,4.196894849,0.8047857,3.392109149
CA,Harvey,Tobler,42.14615863,75.28301,33.13685137
CA,Harvey,Batty,46.54689912,103.7825,57.23560088
CA,Harvey,Golledge,64.9530254,43.71819,21.2348354
